station_id,date,observation_type,latitude,longitude,elevation,temperature,precipitation,snowfall,snowdepth
SZ000008440,20240206,TMAX,46.25,6.1331,420.0,10.6,0.0,,0.0
SZ000008440,20240206,TMIN,46.25,6.1331,420.0,-2.7,0.0,,0.0
SZ000008440,20240206,TAVG,46.25,6.1331,420.0,4.1,0.0,,0.0
SZ000008440,20240207,TMAX,46.25,6.1331,420.0,12.1,3.9,,0.0
SZ000008440,20240207,TMIN,46.25,6.1331,420.0,-2.1,3.9,,0.0
SZ000008440,20240207,TAVG,46.25,6.1331,420.0,5.4,3.9,,0.0
SZ000008440,20240208,TMAX,46.25,6.1331,420.0,12.1,2.6,,0.0
SZ000008440,20240208,TMIN,46.25,6.1331,420.0,7.1,2.6,,0.0
SZ000008440,20240208,TAVG,46.25,6.1331,420.0,9.4,2.6,,0.0
SZ000008440,20240209,TMAX,46.25,6.1331,420.0,11.4,0.7,,0.0
SZ000008440,20240209,TMIN,46.25,6.1331,420.0,7.3,0.7,,0.0
SZ000008440,20240209,TAVG,46.25,6.1331,420.0,9.9,0.7,,0.0
SZ000008440,20240210,TMAX,46.25,6.1331,420.0,10.6,0.5,,0.0
SZ000008440,20240210,TMIN,46.25,6.1331,420.0,4.7,0.5,,0.0
SZ000008440,20240210,TAVG,46.25,6.1331,420.0,8.1,0.5,,0.0
SZ000008440,20240211,TMAX,46.25,6.1331,420.0,10.5,1.8,,0.0
SZ000008440,20240211,TMIN,46.25,6.1331,420.0,3.5,1.8,,0.0
SZ000008440,20240211,TAVG,46.25,6.1331,420.0,6.3,1.8,,0.0
SZ000008440,20240212,TMAX,46.25,6.1331,420.0,9.2,0.0,,0.0
SZ000008440,20240212,TMIN,46.25,6.1331,420.0,1.2,0.0,,0.0
SZ000008440,20240212,TAVG,46.25,6.1331,420.0,6.2,0.0,,0.0
SZ000008440,20240213,TMAX,46.25,6.1331,420.0,11.0,0.0,,0.0
SZ000008440,20240213,TMIN,46.25,6.1331,420.0,-1.9,0.0,,0.0
SZ000008440,20240213,TAVG,46.25,6.1331,420.0,4.8,0.0,,0.0
SZ000008440,20240214,TMAX,46.25,6.1331,420.0,13.4,0.0,,0.0
SZ000008440,20240214,TMIN,46.25,6.1331,420.0,1.9,0.0,,0.0
SZ000008440,20240214,TAVG,46.25,6.1331,420.0,7.1,0.0,,0.0
SZ000008440,20240215,TMAX,46.25,6.1331,420.0,12.3,0.0,,0.0
SZ000008440,20240215,TMIN,46.25,6.1331,420.0,0.2,0.0,,0.0
SZ000008440,20240215,TAVG,46.25,6.1331,420.0,6.2,0.0,,0.0
SZ000008440,20240216,TMAX,46.25,6.1331,420.0,15.9,0.0,,0.0
SZ000008440,20240216,TMIN,46.25,6.1331,420.0,4.7,0.0,,0.0
SZ000008440,20240216,TAVG,46.25,6.1331,420.0,9.6,0.0,,0.0
SZ000008440,20240217,TMAX,46.25,6.1331,420.0,14.4,0.0,,0.0
SZ000008440,20240217,TMIN,46.25,6.1331,420.0,3.1,0.0,,0.0
SZ000008440,20240217,TAVG,46.25,6.1331,420.0,9.6,0.0,,0.0
SZ000008440,20240218,TMAX,46.25,6.1331,420.0,14.7,2.1,,0.0
SZ000008440,20240218,TMIN,46.25,6.1331,420.0,8.1,2.1,,0.0
SZ000008440,20240218,TAVG,46.25,6.1331,420.0,11.2,2.1,,0.0
SZ000008440,20240219,TMAX,46.25,6.1331,420.0,13.3,0.1,,0.0
SZ000008440,20240219,TMIN,46.25,6.1331,420.0,6.3,0.1,,0.0
SZ000008440,20240219,TAVG,46.25,6.1331,420.0,9.9,0.1,,0.0
SZ000008440,20240220,TMAX,46.25,6.1331,420.0,11.9,0.0,,0.0
SZ000008440,20240220,TMIN,46.25,6.1331,420.0,2.2,0.0,,0.0
SZ000008440,20240220,TAVG,46.25,6.1331,420.0,8.2,0.0,,0.0
SZ000008440,20240221,TMAX,46.25,6.1331,420.0,12.8,6.0,,0.0
SZ000008440,20240221,TMIN,46.25,6.1331,420.0,0.4,6.0,,0.0
SZ000008440,20240221,TAVG,46.25,6.1331,420.0,7.8,6.0,,0.0
SZ000008440,20240222,TMAX,46.25,6.1331,420.0,11.3,16.5,,0.0
SZ000008440,20240222,TMIN,46.25,6.1331,420.0,6.5,16.5,,0.0
SZ000008440,20240222,TAVG,46.25,6.1331,420.0,9.1,16.5,,0.0
SZ000008440,20240223,TMAX,46.25,6.1331,420.0,10.2,0.1,,0.0
SZ000008440,20240223,TMIN,46.25,6.1331,420.0,0.3,0.1,,0.0
SZ000008440,20240223,TAVG,46.25,6.1331,420.0,6.2,0.1,,0.0
SZ000008440,20240224,TMAX,46.25,6.1331,420.0,9.2,0.0,,0.0
SZ000008440,20240224,TMIN,46.25,6.1331,420.0,0.9,0.0,,0.0
SZ000008440,20240224,TAVG,46.25,6.1331,420.0,6.2,0.0,,0.0
SZ000008440,20240225,TMAX,46.25,6.1331,420.0,10.9,9.5,,0.0
SZ000008440,20240225,TMIN,46.25,6.1331,420.0,1.4,9.5,,0.0
SZ000008440,20240225,TAVG,46.25,6.1331,420.0,6.7,9.5,,0.0
SZ000008440,20240226,TMAX,46.25,6.1331,420.0,12.3,0.0,,0.0
SZ000008440,20240226,TMIN,46.25,6.1331,420.0,2.2,0.0,,0.0
SZ000008440,20240226,TAVG,46.25,6.1331,420.0,7.7,0.0,,0.0
SZ000008440,20240227,TMAX,46.25,6.1331,420.0,10.3,0.0,,0.0
SZ000008440,20240227,TMIN,46.25,6.1331,420.0,1.9,0.0,,0.0
SZ000008440,20240227,TAVG,46.25,6.1331,420.0,7.6,0.0,,0.0
SZ000008440,20240228,TMAX,46.25,6.1331,420.0,11.1,0.0,,0.0
SZ000008440,20240228,TMIN,46.25,6.1331,420.0,7.7,0.0,,0.0
SZ000008440,20240228,TAVG,46.25,6.1331,420.0,9.1,0.0,,0.0
SZ000008440,20240229,TMAX,46.25,6.1331,420.0,12.9,1.6,,0.0
SZ000008440,20240229,TMIN,46.25,6.1331,420.0,6.2,1.6,,0.0
SZ000008440,20240229,TAVG,46.25,6.1331,420.0,9.1,1.6,,0.0
SZ000008440,20240301,TMAX,46.25,6.1331,420.0,11.6,0.0,,0.0
SZ000008440,20240301,TMIN,46.25,6.1331,420.0,3.0,0.0,,0.0
SZ000008440,20240301,TAVG,46.25,6.1331,420.0,8.3,0.0,,0.0
SZ000008440,20240302,TMAX,46.25,6.1331,420.0,11.1,0.0,,0.0
SZ000008440,20240302,TMIN,46.25,6.1331,420.0,2.5,0.0,,0.0
SZ000008440,20240302,TAVG,46.25,6.1331,420.0,7.6,0.0,,0.0
SZ000008440,20240303,TMAX,46.25,6.1331,420.0,12.2,0.0,,0.0
SZ000008440,20240303,TMIN,46.25,6.1331,420.0,4.4,0.0,,0.0
SZ000008440,20240303,TAVG,46.25,6.1331,420.0,7.7,0.0,,0.0
SZ000008440,20240304,TMAX,46.25,6.1331,420.0,9.6,0.0,,0.0
SZ000008440,20240304,TMIN,46.25,6.1331,420.0,4.6,0.0,,0.0
SZ000008440,20240304,TAVG,46.25,6.1331,420.0,7.2,0.0,,0.0
SZ000008440,20240305,TMAX,46.25,6.1331,420.0,10.8,0.4,,0.0
SZ000008440,20240305,TMIN,46.25,6.1331,420.0,3.8,0.4,,0.0
SZ000008440,20240305,TAVG,46.25,6.1331,420.0,6.8,0.4,,0.0
SZ000008440,20240306,TMAX,46.25,6.1331,420.0,9.9,0.0,,0.0
SZ000008440,20240306,TMIN,46.25,6.1331,420.0,1.5,0.0,,0.0
SZ000008440,20240306,TAVG,46.25,6.1331,420.0,5.6,0.0,,0.0
SZ000008440,20240307,TMAX,46.25,6.1331,420.0,10.6,0.0,,0.0
SZ000008440,20240307,TMIN,46.25,6.1331,420.0,0.4,0.0,,0.0
SZ000008440,20240307,TAVG,46.25,6.1331,420.0,5.6,0.0,,0.0
SZ000008440,20240308,TMAX,46.25,6.1331,420.0,6.7,0.0,,0.0
SZ000008440,20240308,TMIN,46.25,6.1331,420.0,-1.5,0.0,,0.0
SZ000008440,20240308,TAVG,46.25,6.1331,420.0,4.2,0.0,,0.0
SZ000008440,20240309,TMAX,46.25,6.1331,420.0,9.8,0.0,,0.0
SZ000008440,20240309,TMIN,46.25,6.1331,420.0,-1.8,0.0,,0.0
SZ000008440,20240309,TAVG,46.25,6.1331,420.0,5.3,0.0,,0.0
SZ000008440,20240310,TMAX,46.25,6.1331,420.0,11.2,2.8,,0.0
SZ000008440,20240310,TMIN,46.25,6.1331,420.0,3.1,2.8,,0.0
SZ000008440,20240310,TAVG,46.25,6.1331,420.0,7.3,2.8,,0.0
SZ000008440,20240311,TMAX,46.25,6.1331,420.0,11.2,0.9,,0.0
SZ000008440,20240311,TMIN,46.25,6.1331,420.0,-0.2,0.9,,0.0
SZ000008440,20240311,TAVG,46.25,6.1331,420.0,5.4,0.9,,0.0
SZ000008440,20240312,TMAX,46.25,6.1331,420.0,10.6,0.2,,0.0
SZ000008440,20240312,TMIN,46.25,6.1331,420.0,3.0,0.2,,0.0
SZ000008440,20240312,TAVG,46.25,6.1331,420.0,7.5,0.2,,0.0
SZ000008440,20240313,TMAX,46.25,6.1331,420.0,15.1,0.0,,0.0
SZ000008440,20240313,TMIN,46.25,6.1331,420.0,4.8,0.0,,0.0
SZ000008440,20240313,TAVG,46.25,6.1331,420.0,9.8,0.0,,0.0
SZ000008440,20240314,TMAX,46.25,6.1331,420.0,19.1,0.0,,0.0
SZ000008440,20240314,TMIN,46.25,6.1331,420.0,2.4,0.0,,0.0
SZ000008440,20240314,TAVG,46.25,6.1331,420.0,10.8,0.0,,0.0
SZ000008440,20240315,TMAX,46.25,6.1331,420.0,16.8,3.2,,0.0
SZ000008440,20240315,TMIN,46.25,6.1331,420.0,9.3,3.2,,0.0
SZ000008440,20240315,TAVG,46.25,6.1331,420.0,13.0,3.2,,0.0
SZ000008440,20240316,TMAX,46.25,6.1331,420.0,16.2,0.0,,0.0
SZ000008440,20240316,TMIN,46.25,6.1331,420.0,5.4,0.0,,0.0
SZ000008440,20240316,TAVG,46.25,6.1331,420.0,11.6,0.0,,0.0
SZ000008440,20240317,TMAX,46.25,6.1331,420.0,13.4,7.0,,0.0
SZ000008440,20240317,TMIN,46.25,6.1331,420.0,4.7,7.0,,0.0
SZ000008440,20240317,TAVG,46.25,6.1331,420.0,9.2,7.0,,0.0
SZ000008440,20240318,TMAX,46.25,6.1331,420.0,16.9,1.4,,0.0
SZ000008440,20240318,TMIN,46.25,6.1331,420.0,6.0,1.4,,0.0
SZ000008440,20240318,TAVG,46.25,6.1331,420.0,12.3,1.4,,0.0
SZ000008440,20240319,TMAX,46.25,6.1331,420.0,16.3,0.0,,0.0
SZ000008440,20240319,TMIN,46.25,6.1331,420.0,3.9,0.0,,0.0
SZ000008440,20240319,TAVG,46.25,6.1331,420.0,9.9,0.0,,0.0
SZ000008440,20240320,TMAX,46.25,6.1331,420.0,18.2,0.0,,0.0
SZ000008440,20240320,TMIN,46.25,6.1331,420.0,3.2,0.0,,0.0
SZ000008440,20240320,TAVG,46.25,6.1331,420.0,10.6,0.0,,0.0
SZ000008440,20240321,TMAX,46.25,6.1331,420.0,20.3,0.0,,0.0
SZ000008440,20240321,TMIN,46.25,6.1331,420.0,8.4,0.0,,0.0
SZ000008440,20240321,TAVG,46.25,6.1331,420.0,14.3,0.0,,0.0
SZ000008440,20240322,TMAX,46.25,6.1331,420.0,19.9,0.2,,0.0
SZ000008440,20240322,TMIN,46.25,6.1331,420.0,7.2,0.2,,0.0
SZ000008440,20240322,TAVG,46.25,6.1331,420.0,13.2,0.2,,0.0
SZ000008440,20240323,TMAX,46.25,6.1331,420.0,13.4,0.8,,0.0
SZ000008440,20240323,TMIN,46.25,6.1331,420.0,7.6,0.8,,0.0
SZ000008440,20240323,TAVG,46.25,6.1331,420.0,10.9,0.8,,0.0
SZ000008440,20240324,TMAX,46.25,6.1331,420.0,10.1,0.4,,0.0
SZ000008440,20240324,TMIN,46.25,6.1331,420.0,0.6,0.4,,0.0
SZ000008440,20240324,TAVG,46.25,6.1331,420.0,6.7,0.4,,0.0
SZ000008440,20240325,TMAX,46.25,6.1331,420.0,11.1,0.1,,0.0
SZ000008440,20240325,TMIN,46.25,6.1331,420.0,-1.4,0.1,,0.0
SZ000008440,20240325,TAVG,46.25,6.1331,420.0,5.9,0.1,,0.0
SZ000008440,20240326,TMAX,46.25,6.1331,420.0,16.2,5.1,,0.0
SZ000008440,20240326,TMIN,46.25,6.1331,420.0,3.6,5.1,,0.0
SZ000008440,20240326,TAVG,46.25,6.1331,420.0,9.8,5.1,,0.0
SZ000008440,20240327,TMAX,46.25,6.1331,420.0,9.0,5.7,,0.0
SZ000008440,20240327,TMIN,46.25,6.1331,420.0,1.8,5.7,,0.0
SZ000008440,20240327,TAVG,46.25,6.1331,420.0,5.6,5.7,,0.0
SZ000008440,20240328,TMAX,46.25,6.1331,420.0,14.2,0.8,,0.0
SZ000008440,20240328,TMIN,46.25,6.1331,420.0,0.7,0.8,,0.0
SZ000008440,20240329,TMAX,46.25,6.1331,420.0,21.0,0.0,,0.0
SZ000008440,20240329,TMIN,46.25,6.1331,420.0,11.0,0.0,,0.0
SZ000008440,20240330,TMAX,46.25,6.1331,420.0,17.4,0.6,,0.0
SZ000008440,20240330,TMIN,46.25,6.1331,420.0,6.7,0.6,,0.0
SZ000008440,20240331,TMAX,46.25,6.1331,420.0,14.0,15.1,,0.0
SZ000008440,20240331,TMIN,46.25,6.1331,420.0,5.9,15.1,,0.0
SZ000008440,20240401,TMAX,46.25,6.1331,420.0,13.4,6.3,,0.0
SZ000008440,20240401,TMIN,46.25,6.1331,420.0,5.5,6.3,,0.0
SZ000008440,20240401,TAVG,46.25,6.1331,420.0,7.4,6.3,,0.0
SZ000008440,20240402,TMAX,46.25,6.1331,420.0,15.1,0.1,,0.0
SZ000008440,20240402,TMIN,46.25,6.1331,420.0,6.0,0.1,,0.0
SZ000008440,20240402,TAVG,46.25,6.1331,420.0,6.9,0.1,,0.0
SZ000008440,20240403,TMAX,46.25,6.1331,420.0,11.5,5.8,,0.0
SZ000008440,20240403,TMIN,46.25,6.1331,420.0,6.4,5.8,,0.0
SZ000008440,20240403,TAVG,46.25,6.1331,420.0,9.8,5.8,,0.0
SZ000008440,20240404,TMAX,46.25,6.1331,420.0,19.4,0.0,,0.0
SZ000008440,20240404,TMIN,46.25,6.1331,420.0,6.8,0.0,,0.0
SZ000008440,20240404,TAVG,46.25,6.1331,420.0,13.6,0.0,,0.0
SZ000008440,20240405,TMAX,46.25,6.1331,420.0,23.6,0.0,,0.0
SZ000008440,20240405,TMIN,46.25,6.1331,420.0,6.9,0.0,,0.0
SZ000008440,20240405,TAVG,46.25,6.1331,420.0,16.1,0.0,,0.0
SZ000008440,20240406,TMAX,46.25,6.1331,420.0,24.3,0.0,,0.0
SZ000008440,20240406,TMIN,46.25,6.1331,420.0,8.2,0.0,,0.0
SZ000008440,20240406,TAVG,46.25,6.1331,420.0,17.0,0.0,,0.0
SZ000008440,20240407,TMAX,46.25,6.1331,420.0,23.1,0.0,,0.0
SZ000008440,20240407,TMIN,46.25,6.1331,420.0,9.7,0.0,,0.0
SZ000008440,20240407,TAVG,46.25,6.1331,420.0,17.2,0.0,,0.0
SZ000008440,20240408,TMAX,46.25,6.1331,420.0,20.6,0.8,,0.0
SZ000008440,20240408,TMIN,46.25,6.1331,420.0,11.9,0.8,,0.0
SZ000008440,20240408,TAVG,46.25,6.1331,420.0,17.0,0.8,,0.0
SZ000008440,20240409,TMAX,46.25,6.1331,420.0,19.7,8.3,,0.0
SZ000008440,20240409,TMIN,46.25,6.1331,420.0,4.8,8.3,,0.0
SZ000008440,20240409,TAVG,46.25,6.1331,420.0,10.1,8.3,,0.0
SZ000008440,20240410,TMAX,46.25,6.1331,420.0,13.0,0.0,,0.0
SZ000008440,20240410,TMIN,46.25,6.1331,420.0,3.9,0.0,,0.0
SZ000008440,20240410,TAVG,46.25,6.1331,420.0,8.7,0.0,,0.0
SZ000008440,20240411,TMAX,46.25,6.1331,420.0,16.6,0.0,,0.0
SZ000008440,20240411,TMIN,46.25,6.1331,420.0,2.6,0.0,,0.0
SZ000008440,20240411,TAVG,46.25,6.1331,420.0,10.3,0.0,,0.0
SZ000008440,20240412,TMAX,46.25,6.1331,420.0,20.5,0.0,,0.0
SZ000008440,20240412,TMIN,46.25,6.1331,420.0,4.6,0.0,,0.0
SZ000008440,20240412,TAVG,46.25,6.1331,420.0,12.9,0.0,,0.0
SZ000008440,20240413,TMAX,46.25,6.1331,420.0,23.4,0.0,,0.0
SZ000008440,20240413,TMIN,46.25,6.1331,420.0,6.9,0.0,,0.0
SZ000008440,20240413,TAVG,46.25,6.1331,420.0,15.2,0.0,,0.0
SZ000008440,20240414,TMAX,46.25,6.1331,420.0,28.3,0.0,,0.0
SZ000008440,20240414,TMIN,46.25,6.1331,420.0,8.1,0.0,,0.0
SZ000008440,20240414,TAVG,46.25,6.1331,420.0,19.4,0.0,,0.0
SZ000008440,20240415,TMAX,46.25,6.1331,420.0,21.5,0.8,,0.0
SZ000008440,20240415,TMIN,46.25,6.1331,420.0,11.5,0.8,,0.0
SZ000008440,20240415,TAVG,46.25,6.1331,420.0,18.7,0.8,,0.0
SZ000008440,20240416,TMAX,46.25,6.1331,420.0,11.8,1.9,,0.0
SZ000008440,20240416,TMIN,46.25,6.1331,420.0,5.6,1.9,,0.0
SZ000008440,20240416,TAVG,46.25,6.1331,420.0,9.1,1.9,,0.0
SZ000008440,20240417,TMAX,46.25,6.1331,420.0,10.7,1.3,,0.0
SZ000008440,20240417,TMIN,46.25,6.1331,420.0,4.3,1.3,,0.0
SZ000008440,20240417,TAVG,46.25,6.1331,420.0,6.7,1.3,,0.0
SZ000008440,20240418,TMAX,46.25,6.1331,420.0,9.5,0.0,,0.0
SZ000008440,20240418,TMIN,46.25,6.1331,420.0,0.5,0.0,,0.0
SZ000008440,20240418,TAVG,46.25,6.1331,420.0,5.9,0.0,,0.0
SZ000008440,20240419,TMAX,46.25,6.1331,420.0,10.9,2.3,,0.0
SZ000008440,20240419,TMIN,46.25,6.1331,420.0,-0.8,2.3,,0.0
SZ000008440,20240419,TAVG,46.25,6.1331,420.0,6.2,2.3,,0.0
SZ000008440,20240420,TMAX,46.25,6.1331,420.0,10.7,0.0,,0.0
SZ000008440,20240420,TMIN,46.25,6.1331,420.0,2.5,0.0,,0.0
SZ000008440,20240420,TAVG,46.25,6.1331,420.0,7.1,0.0,,0.0
SZ000008440,20240421,TMAX,46.25,6.1331,420.0,9.9,0.0,,0.0
SZ000008440,20240421,TMIN,46.25,6.1331,420.0,-0.9,0.0,,0.0
SZ000008440,20240421,TAVG,46.25,6.1331,420.0,4.6,0.0,,0.0
SZ000008440,20240422,TMAX,46.25,6.1331,420.0,8.4,0.0,,0.0
SZ000008440,20240422,TMIN,46.25,6.1331,420.0,-0.9,0.0,,0.0
SZ000008440,20240422,TAVG,46.25,6.1331,420.0,4.2,0.0,,0.0
SZ000008440,20240423,TMAX,46.25,6.1331,420.0,10.4,0.0,,0.0
SZ000008440,20240423,TMIN,46.25,6.1331,420.0,4.1,0.0,,0.0
SZ000008440,20240423,TAVG,46.25,6.1331,420.0,6.4,0.0,,0.0
SZ000008440,20240424,TMAX,46.25,6.1331,420.0,10.2,0.0,,0.0
SZ000008440,20240424,TMIN,46.25,6.1331,420.0,-0.5,0.0,,0.0
SZ000008440,20240424,TAVG,46.25,6.1331,420.0,5.8,0.0,,0.0
SZ000008440,20240425,TMAX,46.25,6.1331,420.0,13.1,3.4,,0.0
SZ000008440,20240425,TMIN,46.25,6.1331,420.0,0.4,3.4,,0.0
SZ000008440,20240425,TAVG,46.25,6.1331,420.0,7.4,3.4,,0.0
SZ000008440,20240426,TMAX,46.25,6.1331,420.0,14.5,1.6,,0.0
SZ000008440,20240426,TMIN,46.25,6.1331,420.0,5.4,1.6,,0.0
SZ000008440,20240426,TAVG,46.25,6.1331,420.0,9.7,1.6,,0.0
SZ000008440,20240427,TMAX,46.25,6.1331,420.0,18.6,0.0,,0.0
SZ000008440,20240427,TMIN,46.25,6.1331,420.0,3.3,0.0,,0.0
SZ000008440,20240427,TAVG,46.25,6.1331,420.0,12.2,0.0,,0.0
SZ000008440,20240428,TMAX,46.25,6.1331,420.0,15.0,15.6,,0.0
SZ000008440,20240428,TMIN,46.25,6.1331,420.0,9.0,15.6,,0.0
SZ000008440,20240428,TAVG,46.25,6.1331,420.0,11.7,15.6,,0.0
SZ000008440,20240429,TMAX,46.25,6.1331,420.0,18.6,0.0,,0.0
SZ000008440,20240429,TMIN,46.25,6.1331,420.0,8.5,0.0,,0.0
SZ000008440,20240429,TAVG,46.25,6.1331,420.0,12.8,0.0,,0.0
SZ000008440,20240430,TMAX,46.25,6.1331,420.0,20.6,0.0,,0.0
SZ000008440,20240430,TMIN,46.25,6.1331,420.0,6.6,0.0,,0.0
SZ000008440,20240430,TAVG,46.25,6.1331,420.0,14.2,0.0,,0.0
SZ000008440,20240501,TMAX,46.25,6.1331,420.0,20.1,3.9,,0.0
SZ000008440,20240501,TMIN,46.25,6.1331,420.0,8.7,3.9,,0.0
SZ000008440,20240502,TMAX,46.25,6.1331,420.0,14.2,14.5,,0.0
SZ000008440,20240502,TMIN,46.25,6.1331,420.0,7.9,14.5,,0.0
SZ000008440,20240502,TAVG,46.25,6.1331,420.0,11.1,14.5,,0.0
SZ000008440,20240503,TMAX,46.25,6.1331,420.0,15.0,0.1,,0.0
SZ000008440,20240503,TMIN,46.25,6.1331,420.0,5.9,0.1,,0.0
SZ000008440,20240503,TAVG,46.25,6.1331,420.0,10.4,0.1,,0.0
SZ000008440,20240504,TMAX,46.25,6.1331,420.0,19.7,1.8,,0.0
SZ000008440,20240504,TMIN,46.25,6.1331,420.0,4.4,1.8,,0.0
SZ000008440,20240504,TAVG,46.25,6.1331,420.0,12.4,1.8,,0.0
SZ000008440,20240505,TMAX,46.25,6.1331,420.0,21.0,10.0,,0.0
SZ000008440,20240505,TMIN,46.25,6.1331,420.0,11.4,10.0,,0.0
SZ000008440,20240505,TAVG,46.25,6.1331,420.0,15.3,10.0,,0.0
SZ000008440,20240506,TMAX,46.25,6.1331,420.0,13.5,13.9,,0.0
SZ000008440,20240506,TMIN,46.25,6.1331,420.0,10.2,13.9,,0.0
SZ000008440,20240506,TAVG,46.25,6.1331,420.0,12.1,13.9,,0.0
SZ000008440,20240507,TMAX,46.25,6.1331,420.0,13.4,2.3,,0.0
SZ000008440,20240507,TMIN,46.25,6.1331,420.0,9.4,2.3,,0.0
SZ000008440,20240507,TAVG,46.25,6.1331,420.0,10.7,2.3,,0.0
SZ000008440,20240508,TMAX,46.25,6.1331,420.0,18.2,0.0,,0.0
SZ000008440,20240508,TMIN,46.25,6.1331,420.0,9.2,0.0,,0.0
SZ000008440,20240508,TAVG,46.25,6.1331,420.0,13.6,0.0,,0.0
SZ000008440,20240509,TMAX,46.25,6.1331,420.0,19.1,0.0,,0.0
SZ000008440,20240509,TMIN,46.25,6.1331,420.0,8.9,0.0,,0.0
SZ000008440,20240509,TAVG,46.25,6.1331,420.0,13.8,0.0,,0.0
SZ000008440,20240510,TMAX,46.25,6.1331,420.0,22.9,0.0,,0.0
SZ000008440,20240510,TMIN,46.25,6.1331,420.0,7.2,0.0,,0.0
SZ000008440,20240510,TAVG,46.25,6.1331,420.0,15.6,0.0,,0.0
SZ000008440,20240511,TMAX,46.25,6.1331,420.0,25.0,0.0,,0.0
SZ000008440,20240511,TMIN,46.25,6.1331,420.0,9.4,0.0,,0.0
SZ000008440,20240511,TAVG,46.25,6.1331,420.0,17.5,0.0,,0.0
SZ000008440,20240512,TMAX,46.25,6.1331,420.0,26.0,0.0,,0.0
SZ000008440,20240512,TMIN,46.25,6.1331,420.0,11.3,0.0,,0.0
SZ000008440,20240512,TAVG,46.25,6.1331,420.0,19.4,0.0,,0.0
SZ000008440,20240513,TMAX,46.25,6.1331,420.0,25.0,0.0,,0.0
SZ000008440,20240513,TMIN,46.25,6.1331,420.0,10.5,0.0,,0.0
SZ000008440,20240513,TAVG,46.25,6.1331,420.0,17.9,0.0,,0.0
SZ000008440,20240514,TMAX,46.25,6.1331,420.0,18.0,12.6,,0.0
SZ000008440,20240514,TMIN,46.25,6.1331,420.0,10.1,12.6,,0.0
SZ000008440,20240514,TAVG,46.25,6.1331,420.0,14.2,12.6,,0.0
SZ000008440,20240515,TMAX,46.25,6.1331,420.0,16.2,8.8,,0.0
SZ000008440,20240515,TMIN,46.25,6.1331,420.0,10.1,8.8,,0.0
SZ000008440,20240515,TAVG,46.25,6.1331,420.0,13.6,8.8,,0.0
SZ000008440,20240516,TMAX,46.25,6.1331,420.0,16.0,4.9,,0.0
SZ000008440,20240516,TMIN,46.25,6.1331,420.0,9.6,4.9,,0.0
SZ000008440,20240516,TAVG,46.25,6.1331,420.0,11.5,4.9,,0.0
SZ000008440,20240517,TMAX,46.25,6.1331,420.0,20.3,0.1,,0.0
SZ000008440,20240517,TMIN,46.25,6.1331,420.0,6.5,0.1,,0.0
SZ000008440,20240517,TAVG,46.25,6.1331,420.0,14.3,0.1,,0.0
SZ000008440,20240518,TMAX,46.25,6.1331,420.0,19.0,0.0,,0.0
SZ000008440,20240518,TMIN,46.25,6.1331,420.0,8.1,0.0,,0.0
SZ000008440,20240518,TAVG,46.25,6.1331,420.0,14.5,0.0,,0.0
SZ000008440,20240519,TMAX,46.25,6.1331,420.0,22.2,0.2,,0.0
SZ000008440,20240519,TMIN,46.25,6.1331,420.0,7.5,0.2,,0.0
SZ000008440,20240519,TAVG,46.25,6.1331,420.0,15.7,0.2,,0.0
SZ000008440,20240520,TMAX,46.25,6.1331,420.0,21.4,16.3,,0.0
SZ000008440,20240520,TMIN,46.25,6.1331,420.0,9.5,16.3,,0.0
SZ000008440,20240520,TAVG,46.25,6.1331,420.0,15.6,16.3,,0.0
SZ000008440,20240521,TMAX,46.25,6.1331,420.0,21.4,3.0,,0.0
SZ000008440,20240521,TMIN,46.25,6.1331,420.0,11.8,3.0,,0.0
SZ000008440,20240521,TAVG,46.25,6.1331,420.0,16.3,3.0,,0.0
SZ000008440,20240522,TMAX,46.25,6.1331,420.0,19.7,1.1,,0.0
SZ000008440,20240522,TMIN,46.25,6.1331,420.0,10.9,1.1,,0.0
SZ000008440,20240522,TAVG,46.25,6.1331,420.0,14.8,1.1,,0.0
SZ000008440,20240523,TMAX,46.25,6.1331,420.0,17.2,0.3,,0.0
SZ000008440,20240523,TMIN,46.25,6.1331,420.0,8.9,0.3,,0.0
SZ000008440,20240523,TAVG,46.25,6.1331,420.0,13.1,0.3,,0.0
SZ000008440,20240524,TMAX,46.25,6.1331,420.0,19.7,4.8,,0.0
SZ000008440,20240524,TMIN,46.25,6.1331,420.0,7.5,4.8,,0.0
SZ000008440,20240524,TAVG,46.25,6.1331,420.0,13.2,4.8,,0.0
SZ000008440,20240525,TMAX,46.25,6.1331,420.0,20.9,0.0,,0.0
SZ000008440,20240525,TMIN,46.25,6.1331,420.0,8.6,0.0,,0.0
SZ000008440,20240525,TAVG,46.25,6.1331,420.0,14.8,0.0,,0.0
SZ000008440,20240526,TMAX,46.25,6.1331,420.0,22.5,1.0,,0.0
SZ000008440,20240526,TMIN,46.25,6.1331,420.0,8.5,1.0,,0.0
SZ000008440,20240526,TAVG,46.25,6.1331,420.0,16.1,1.0,,0.0
SZ000008440,20240527,TMAX,46.25,6.1331,420.0,20.0,4.4,,0.0
SZ000008440,20240527,TMIN,46.25,6.1331,420.0,11.0,4.4,,0.0
SZ000008440,20240527,TAVG,46.25,6.1331,420.0,15.6,4.4,,0.0
SZ000008440,20240528,TMAX,46.25,6.1331,420.0,20.4,0.0,,0.0
